gender,age,income,education,credit_score,employment_years,loan_amount,loan_approved
Male,29,20513,High School,834,24,397948,0
Male,38,67345,Bachelor,539,1,166831,1
Male,21,33006,Bachelor,787,34,360750,1
Female,48,38719,Master,421,23,77585,0
Male,61,62447,Bachelor,552,12,217124,1
Male,48,51053,High School,440,36,435247,0
Female,40,66685,High School,751,29,324133,1
Male,37,62677,Bachelor,452,10,271881,1
Male,32,43198,Master,607,22,55257,1
Female,40,65328,High School,616,27,348707,0
Female,45,52516,Bachelor,828,28,241206,0
Female,33,41024,High School,595,14,277159,0
Female,54,54356,Master,644,2,64991,0
Male,38,30358,Bachelor,581,8,304109,0
Male,32,62507,High School,507,7,151167,0
Female,34,60561,High School,395,32,151125,0
Female,67,51805,High School,751,33,381920,1
Male,54,21225,Bachelor,672,8,486624,1
Female,30,67316,Bachelor,372,16,167591,0
Male,36,56556,High School,632,0,330530,1
Female,47,49655,PhD,692,39,394727,1
Male,62,47290,Bachelor,405,4,113702,0
Female,35,41949,Bachelor,400,29,319481,0
Female,31,44832,High School,658,10,421279,0
Male,53,61538,High School,628,27,207914,1
Female,53,42249,Bachelor,694,37,17573,0
Male,37,45885,Bachelor,334,16,22248,0
Male,69,48086,Bachelor,456,22,373694,1
Male,36,48497,Master,572,17,386503,0
Male,62,40732,Bachelor,695,36,359336,1
Male,61,47447,High School,506,26,284085,1
Female,24,55149,Master,605,24,345698,1
Female,61,36427,Bachelor,835,4,411304,1
Male,21,47516,High School,761,18,353355,1
Female,51,78964,High School,551,26,21124,0
Male,19,49052,Bachelor,566,12,480583,1
Female,22,36043,Master,508,6,498341,0
Female,27,34288,High School,838,25,8819,1
Female,49,31022,High School,802,13,100822,1
Female,59,74406,Bachelor,813,26,16164,1
Male,58,65120,Master,447,7,37701,1
Male,30,30655,High School,382,30,218083,0
Female,56,53205,Master,341,34,382439,0
Female,22,68372,High School,455,26,112747,0
Male,27,49392,High School,752,3,185509,1
Female,27,42625,High School,583,3,483057,1
Male,55,83613,High School,487,17,213106,1
Male,44,21419,High School,773,22,168941,1
Male,68,89488,Master,806,31,303747,1
Female,38,50899,High School,432,11,127857,0
Male,25,69356,High School,570,19,9235,1
Female,18,31990,High School,372,11,247498,0
Male,45,39116,Bachelor,735,7,391702,1
Female,66,33800,Master,592,21,17015,0
Female,56,48484,High School,736,26,19601,0
Female,31,54615,Bachelor,359,16,274653,0
Male,38,66002,High School,626,31,437700,1
Male,47,24328,Bachelor,481,32,415134,1
Female,38,52353,High School,733,30,45975,1
Female,66,63423,Bachelor,818,5,308664,1
Female,26,66232,Bachelor,382,38,302837,0
Male,34,43392,Bachelor,327,8,294103,0
Male,22,43578,High School,565,31,268053,0
Male,48,48619,High School,582,35,473357,1
Male,69,52790,Bachelor,696,15,347185,1
Female,57,69538,Bachelor,682,11,370456,0
Female,55,31848,High School,618,2,136190,0
Male,60,38206,Master,492,26,426854,0
Male,36,30028,Bachelor,526,26,73649,1
Female,53,56416,High School,750,8,376700,0
Male,67,66520,High School,481,16,109457,0
Male,50,28685,PhD,626,4,347445,0
Male,30,51330,High School,502,25,219483,1
Male,31,65435,Master,701,20,23480,1
Male,50,61768,Bachelor,771,0,275088,1
Male,46,61591,High School,478,0,40022,0
Female,60,32151,Bachelor,317,34,357769,0
Male,66,61541,High School,762,8,53707,1
Male,53,47211,High School,845,22,496315,1
Female,61,66052,High School,702,37,191327,1
Female,27,56737,Master,692,3,464985,0
Female,48,37767,Bachelor,599,18,223250,0
Male,23,54182,High School,650,36,33708,1
Female,18,62277,High School,486,4,429153,1
Male,24,42404,Bachelor,646,27,63823,1
Male,44,51932,High School,708,22,305543,1
Male,38,29950,High School,370,37,391564,0
Female,45,58235,High School,626,22,201737,0
Female,33,49156,Bachelor,511,17,257514,0
Female,63,63711,High School,608,28,385575,1
Female,40,57813,Bachelor,407,27,154227,0
Female,69,43892,Bachelor,476,8,265754,0
Male,37,37304,PhD,726,38,287982,1
Male,55,33853,Bachelor,830,9,159226,1
Male,42,42388,Bachelor,717,1,311179,1
Male,45,63306,Bachelor,547,12,35294,1
Female,22,23655,Master,508,37,133557,0
Female,38,34464,Bachelor,515,26,258010,0
Male,35,62884,Bachelor,737,19,469025,1
Female,64,69934,High School,610,39,79233,0
Female,23,35252,Master,682,9,403844,0
Male,46,34297,High School,570,15,370361,1
Male,36,71107,High School,420,14,444065,1
Female,50,48146,Bachelor,706,12,423630,0
Female,18,36581,Master,544,37,115367,0
Male,62,65669,Bachelor,365,19,75254,1
Male,20,57552,Bachelor,527,23,286204,1
Male,59,61049,Master,436,6,136168,1
Female,38,37363,Bachelor,493,22,351027,0
Male,52,55622,Bachelor,788,23,239777,1
Male,58,68694,Bachelor,653,28,363076,1
Female,57,59611,Master,456,4,389599,0
Female,20,63798,Bachelor,775,34,16058,1
Female,42,71047,Master,315,0,148290,0
Female,62,56415,High School,377,35,415198,0
Female,55,41523,High School,351,17,327469,0
Male,62,63156,High School,813,5,496033,1
Male,37,33414,Bachelor,803,22,205571,1
Female,69,46665,Master,360,9,357684,0
Female,61,58821,High School,431,6,51622,0
Female,62,15000,High School,681,7,421893,0
Female,51,53786,High School,842,12,311885,0
Female,38,54494,Bachelor,709,29,465076,1
Male,65,32960,High School,454,17,425382,1
Male,40,54887,High School,350,13,179446,0
Male,23,52849,Master,394,10,314052,0
Male,68,50509,High School,822,37,488247,1
Female,30,67841,Bachelor,823,12,121455,1
Male,66,63183,Bachelor,654,32,370612,0
Female,40,59599,Bachelor,344,12,96628,0
Female,26,34636,High School,504,24,334019,0
Female,34,49739,Master,730,23,53316,0
Male,19,67766,Bachelor,555,28,148358,1
Female,36,46780,High School,547,35,68539,0
Male,36,73313,High School,832,5,34235,1
Male,24,60037,High School,340,17,213203,0
Female,59,75643,Bachelor,758,27,458106,1
Female,59,33990,Bachelor,576,4,30552,0
Female,37,47680,High School,494,17,280773,0
Male,26,49098,High School,370,36,313633,1
Female,34,59092,Master,569,6,371914,0
Male,44,38921,Master,634,8,457174,1
Female,64,25885,Bachelor,607,34,195000,0
Female,19,55672,Bachelor,726,11,100461,0
Male,53,44502,Master,498,39,370911,1
Male,36,42939,Bachelor,375,38,436474,0
Male,34,39607,Bachelor,824,23,148915,1
Male,22,51858,High School,529,8,102571,1
Male,56,33847,Bachelor,384,11,291132,0
Male,35,47087,High School,461,35,383102,1
Female,24,37569,High School,696,36,365363,0
Female,34,40862,Master,670,8,234594,0
Male,56,55307,Bachelor,514,38,300445,1
Female,53,59771,Master,300,21,85513,0
Male,57,45408,Bachelor,676,16,144023,0
Female,62,64517,Master,711,32,96607,1
Female,21,35409,High School,499,23,342245,0
Male,55,27201,Bachelor,482,14,295859,0
Male,42,29955,High School,709,28,320119,1
Male,22,33868,High School,697,31,197365,1
Female,47,30306,High School,515,32,185288,0
Male,29,80317,Bachelor,648,28,42109,1
Female,21,26746,High School,340,14,436066,0
Male,41,64061,Bachelor,302,26,182736,0
Female,46,49623,High School,393,33,344014,0
Female,26,53369,High School,358,3,381516,0
Male,21,36414,Bachelor,706,17,227908,1
Female,68,54881,PhD,317,20,130085,0
Female,41,36291,High School,793,7,24369,1
Male,31,63841,Bachelor,807,5,239970,1
Female,22,65082,PhD,631,19,226009,0
Male,35,47977,Bachelor,468,1,115150,0
Male,59,48959,Bachelor,505,21,327360,0
Male,36,56490,High School,820,20,381030,1
Male,29,55724,Bachelor,804,5,418855,1
Female,35,65362,High School,645,31,331449,0
Female,34,64937,Bachelor,603,5,218996,0
Female,47,49567,Master,414,12,285650,0
Male,41,42841,Bachelor,386,0,199697,0
Female,28,62174,High School,394,21,214374,0
Female,52,47655,Master,727,23,339376,1
Male,40,51706,Bachelor,749,29,460982,1
Male,34,57954,Master,840,21,271125,1
Female,18,64633,Bachelor,301,11,263434,0
Male,32,53912,High School,377,25,349535,0
Male,49,41192,Bachelor,623,3,24789,1
Male,26,76955,Bachelor,397,18,398524,1
Male,32,72955,High School,409,15,98046,1
Female,45,34729,Bachelor,756,11,362052,0
Male,41,36323,Bachelor,787,32,471459,1
Male,52,38209,Bachelor,670,20,217130,1
Male,39,62728,High School,636,35,171887,1
Male,44,77527,Bachelor,321,8,31497,0
Male,36,42405,High School,604,38,101060,1
Male,62,52539,Bachelor,571,7,180031,0
Male,29,38710,High School,789,19,170857,1
Male,37,75502,High School,745,9,149438,1
Female,18,62372,High School,577,31,42649,1
Male,38,37630,High School,676,27,497998,1
Female,66,18464,Bachelor,531,9,163000,0
Male,62,65563,PhD,725,7,91117,1
Male,18,41412,Bachelor,354,32,291249,0
Male,27,62640,Bachelor,740,12,24843,1
Male,64,54405,Master,333,34,115250,0
Female,49,22485,Master,628,28,243799,0
Male,56,37898,Master,753,4,469186,1
Male,39,44687,High School,687,2,131000,1
Female,35,39863,Bachelor,729,36,431555,1
Female,65,51742,Master,775,5,221581,0
Male,63,56020,Master,424,15,111643,0
Female,49,76840,Bachelor,822,34,387750,1
Female,44,57083,High School,781,17,397402,0
Female,45,72366,PhD,616,10,213243,0
Male,35,42847,Bachelor,421,22,464348,0
Male,56,67478,High School,846,10,288601,1
Male,66,44282,High School,612,28,234023,0
Female,46,36244,Bachelor,786,26,317366,1
Male,35,35610,High School,311,8,361001,0
Female,61,15000,High School,424,34,216442,0
Male,25,62811,PhD,376,8,238626,0
Male,48,30647,High School,535,17,91245,1
Female,51,71122,Bachelor,553,20,336051,0
Male,24,47386,Master,705,35,5157,1
Female,53,26677,Bachelor,542,0,348712,0
Female,35,33234,High School,760,26,325410,1
Male,55,52859,Bachelor,576,39,401534,1
Female,26,21800,High School,768,37,126399,0
Male,26,58849,High School,519,28,215070,1
Male,63,27255,Bachelor,524,39,457906,1
Female,25,38915,Master,400,18,372669,0
Male,68,52980,Bachelor,806,23,79493,1
Female,52,57014,High School,630,0,475595,0
Male,35,61965,Bachelor,536,35,73148,1
Male,22,30401,High School,638,22,419162,1
Male,31,45373,Bachelor,805,12,148092,1
Male,45,66394,High School,464,29,345453,0
Male,47,45376,Master,517,36,297391,1
Female,21,54414,High School,675,10,5443,0
Female,56,52436,High School,311,6,43741,0
Female,37,69518,Bachelor,731,34,415504,1
Female,42,43011,High School,382,10,270054,0
Female,45,29150,Bachelor,730,39,49169,0
Female,29,35481,Master,777,20,367249,0
Male,19,52832,High School,668,2,284453,1
Male,60,26456,High School,440,29,475665,1
Female,31,41833,PhD,755,23,412481,0
Female,39,51131,Bachelor,801,37,99499,0
Male,48,38501,PhD,702,2,362585,1
Male,40,54902,High School,587,36,160307,1
Male,65,60866,High School,654,32,119360,1
Female,37,56823,High School,642,21,191154,0
Female,55,26787,High School,448,30,325239,0
Female,21,51187,Bachelor,509,11,211034,0
Male,32,52361,High School,411,13,270066,1
Male,41,44286,Bachelor,835,11,325150,1
Female,42,54699,High School,348,26,438539,0
Female,18,54161,Master,630,12,493843,0
Male,24,48636,High School,664,23,294915,1
Male,48,34935,High School,310,37,407992,0
Male,29,49600,Bachelor,487,8,202527,1
Male,59,78003,High School,808,7,42772,1
Female,22,44115,Bachelor,744,36,320515,1
Male,61,65709,Bachelor,389,14,390091,0
Male,67,50582,Master,747,6,419170,1
Male,59,37989,Bachelor,331,23,419053,1
Female,55,45551,Bachelor,626,15,80494,0
Female,29,49746,PhD,373,23,141647,0
Male,56,59828,PhD,550,6,395489,1
Male,35,85700,Bachelor,749,27,318249,1
Male,19,50819,Bachelor,654,1,318864,0
Female,27,31537,Bachelor,832,33,471697,0
Female,32,25181,High School,595,37,254468,0
Female,47,43673,PhD,597,2,117498,0
Male,61,33078,Bachelor,627,0,59080,0
Female,34,58368,High School,601,30,212471,0
Male,21,58478,High School,811,22,86393,1
Male,24,47810,High School,637,19,254159,1
Male,58,59860,High School,673,15,37309,1
Female,48,50971,High School,393,31,421170,0
Male,68,78013,Bachelor,431,16,132984,1
Female,56,59391,High School,352,17,447810,0
Female,51,63434,Bachelor,795,3,38368,0
Male,23,28278,High School,528,34,360422,1
Male,67,32431,High School,511,39,82670,1
Female,55,57182,Bachelor,803,35,392833,0
Male,62,26761,Master,794,22,249666,1
Female,68,40632,Bachelor,532,14,133450,0
Male,51,67691,Bachelor,370,12,278724,0
Female,61,40312,Bachelor,488,13,25966,0
Female,32,31854,High School,307,13,217645,0
Female,31,60013,High School,631,36,204394,1
Female,23,81102,High School,315,4,89615,0
Male,67,37870,Bachelor,392,21,282375,0
Male,54,68360,Bachelor,561,27,410056,0
Female,67,36002,Bachelor,848,3,400268,0
Female,49,48312,High School,460,37,38399,0
Male,20,48963,Bachelor,650,28,205050,0
Male,20,38270,High School,473,36,399970,1
Male,39,63130,High School,616,34,388852,0
Male,39,26904,High School,317,19,245601,0
Male,27,52925,Bachelor,785,34,342450,1
Male,68,66112,High School,666,34,477251,1
Female,20,61882,Bachelor,650,19,201597,0
Male,29,57368,Master,827,1,136097,1
Male,46,73779,High School,734,17,488082,1
Female,65,46705,Bachelor,569,29,146473,0
Male,34,27129,High School,367,28,118172,0
Male,24,52028,High School,329,38,265978,1
Male,30,48113,High School,615,21,11553,1
Male,19,18262,PhD,463,28,338439,0
Male,21,33123,Bachelor,619,9,274899,0
Female,27,31210,Bachelor,313,19,214992,0
Male,56,37782,High School,578,15,493680,0
Female,41,44732,Master,731,5,229086,0
Female,34,45306,Master,562,16,432113,0
Male,69,38317,Bachelor,821,5,370444,1
Female,23,31190,Master,471,21,181136,0
Male,36,55661,High School,657,17,365054,1
Female,22,51748,Bachelor,312,31,484281,0
Female,49,52200,Bachelor,531,27,305553,0
Male,27,76685,Bachelor,775,9,365048,1
Male,26,52443,Master,770,21,322193,1
Male,44,44500,High School,459,27,51669,1
Male,30,48412,High School,560,14,412587,1
Male,36,51482,High School,658,28,340049,1
Female,38,59236,Master,554,6,467647,0
Female,41,49329,Master,814,33,216061,0
Female,55,20856,Bachelor,579,31,140869,0
Female,21,43448,Bachelor,416,1,444025,0
Female,41,50022,Bachelor,461,25,465580,0
Female,52,69563,Bachelor,597,10,397360,0
Female,20,38211,High School,596,24,473479,0
Male,21,25471,Bachelor,657,18,83053,0
Male,54,50965,Bachelor,817,19,21943,1
Female,57,62993,Bachelor,677,32,113374,1
Female,65,44098,High School,725,16,31831,0
Male,52,85745,Bachelor,836,29,309188,1
Male,48,82212,Master,468,17,123602,0
Male,61,48912,Bachelor,814,31,291958,1
Male,42,52800,Bachelor,663,39,340730,1
Female,57,70530,Bachelor,729,3,196330,1
Male,30,48652,Bachelor,382,31,326583,1
Female,21,37938,High School,629,18,211271,0
Female,63,63333,Bachelor,432,2,470652,0
Female,31,56966,Bachelor,756,37,305499,0
Male,30,37889,Bachelor,652,27,223404,1
Male,44,54187,Bachelor,643,37,326533,1
Female,23,47599,Bachelor,393,5,20784,0
Female,34,44223,Bachelor,681,39,238988,0
Female,53,38212,Bachelor,594,16,401899,1
Male,57,51821,Master,497,4,341076,1
Female,66,46012,Bachelor,378,18,405563,0
Male,52,54270,PhD,513,34,352664,1
Female,34,62297,Bachelor,458,21,179169,0
Female,58,53473,High School,500,23,355707,0
Female,19,53730,Master,321,9,350277,0
Male,30,41882,Bachelor,638,1,323643,0
Male,69,67615,PhD,541,27,19072,1
Female,19,37272,Bachelor,537,36,279170,0
Male,69,25820,High School,448,16,237467,0
Female,45,33935,High School,306,5,57832,0
Male,60,65513,Bachelor,532,4,391703,1
Male,43,56883,Master,376,38,308110,1
Male,39,69679,Bachelor,788,6,36041,1
Female,64,30154,High School,386,31,363667,0
Male,60,84803,Bachelor,521,3,205106,1
Male,20,45744,Bachelor,712,20,430472,1
Female,52,23594,High School,501,31,150977,0
Female,29,82936,High School,575,17,108810,1
Female,41,30348,High School,520,32,226447,0
Female,22,44031,High School,456,13,334817,0
Male,37,46913,High School,480,5,127343,1
Male,56,56661,High School,428,10,217554,1
Male,56,38130,Master,542,19,357188,0
Male,30,65589,High School,471,28,59100,1
Male,58,61304,High School,802,34,348300,1
Female,62,50286,High School,779,15,347503,0
Male,29,69864,Bachelor,569,6,107169,0
Male,30,48982,Bachelor,720,39,469212,0
Male,27,45865,High School,462,35,387280,0
Female,50,79971,Bachelor,323,30,107800,0
Female,57,54436,Bachelor,796,5,124140,1
Male,33,35215,High School,492,28,437882,1
Female,62,37245,Bachelor,689,26,367994,1
Female,52,50284,Bachelor,796,1,214330,0
Female,20,15000,High School,428,21,95230,0
Female,22,40505,Bachelor,842,8,339894,1
Female,43,48494,Master,335,10,233519,0
Female,28,47492,Bachelor,756,15,149382,0
Female,24,31138,High School,660,12,105699,0
Male,27,43272,Master,514,17,94591,1
Male,59,67697,Bachelor,586,24,216482,1
Female,69,64597,High School,668,32,426159,0
Male,51,51434,Bachelor,768,9,264584,0
Male,20,48966,Bachelor,485,29,167989,1
Female,25,47575,Master,773,0,190738,0
Male,48,53544,High School,360,32,137774,1
Female,28,51538,High School,561,14,62873,0
Female,62,54862,Bachelor,410,28,418274,0
Female,24,57526,Master,440,1,439478,0
Male,62,31833,High School,834,10,281681,1
Male,19,45345,Master,378,33,476011,0
Male,23,52968,Bachelor,793,18,86428,1
Male,58,35512,Bachelor,330,1,418851,0
Female,49,39892,Bachelor,815,19,33544,1
Female,37,46731,High School,808,30,332693,1
Male,51,47467,Bachelor,365,3,126875,0
Female,67,53249,Master,809,28,319099,0
Female,33,37279,High School,670,29,251648,0
Male,42,64520,Bachelor,586,12,115024,1
Female,29,47343,High School,475,14,435524,0
Male,24,52177,High School,422,19,209698,1
Female,56,44452,Bachelor,530,33,269313,0
Male,34,53534,High School,303,27,377208,0
Female,62,75068,Bachelor,711,19,277567,1
Female,28,44313,Bachelor,549,24,178875,0
Male,23,41832,PhD,786,26,254411,1
Male,40,37547,High School,644,29,98988,1
Male,44,49105,High School,632,19,275161,0
Male,63,48931,High School,752,0,441894,0
Female,23,50771,Master,457,34,455608,0
Female,55,57023,Bachelor,569,23,37948,0
Male,19,55132,High School,717,24,96529,1
Female,39,49662,Master,739,39,368912,0
Male,37,79307,Master,328,11,344291,0
Male,42,60360,Master,634,10,37219,1
Female,32,33661,High School,537,29,166932,0
Female,66,26821,High School,452,12,382361,0
Male,46,39565,Bachelor,414,24,256531,0
Male,25,52289,Bachelor,698,24,157135,1
Male,54,38307,High School,331,16,445790,0
Female,66,40585,High School,831,11,346745,0
Female,69,50391,PhD,352,10,422540,0
Female,50,44870,High School,494,9,202894,0
Female,39,19284,Bachelor,604,16,105494,0
Male,67,66157,Bachelor,644,15,177738,1
Male,64,62674,Bachelor,381,19,114713,0
Male,22,30723,Bachelor,300,4,292013,0
Male,56,50853,Bachelor,466,31,252321,0
Male,35,33251,High School,616,26,338308,1
Male,55,40868,Bachelor,482,3,34093,0
Female,54,57292,High School,572,6,444866,0
Female,47,62150,Bachelor,672,13,384443,1
Male,68,61799,Bachelor,661,38,257320,0
Male,48,53672,Bachelor,500,23,464412,0
Female,27,69128,High School,491,17,446232,0
Female,32,40841,High School,640,37,155634,0
Female,59,44170,Bachelor,598,38,73925,0
Female,65,15000,High School,805,39,244674,0
Male,61,48604,PhD,439,0,106367,1
Male,35,58695,PhD,605,16,60553,0
Male,40,54278,High School,495,25,62279,0
Male,50,40639,High School,360,21,40608,1
Male,33,62667,Bachelor,659,38,65840,1
Female,55,48892,PhD,606,17,15770,0
Male,52,61496,Bachelor,779,37,60461,1
Female,51,57292,High School,632,27,293771,0
Male,45,71367,Bachelor,382,20,273290,1
Male,19,55090,High School,633,37,355625,1
Male,47,59149,High School,816,32,326897,1
Male,30,48849,High School,773,29,357624,1
