gender,age,education_level,income,employment_status,city,credit_score,experience_years,loan_amount,hired,loan_approved
Female,26,Masters,111344.0,Employed,Metropolis,753.0,1,18369,No,Yes
Male,32,Bachelors,123779.0,Employed,Gotham,573.0,9,92154,Yes,No
Male,49,Masters,41809.0,Employed,Central City,359.0,30,76297,No,No
Female,37,Bachelors,178768.0,Employed,Gotham,641.0,20,97326,Yes,Yes
Female,51,Masters,160306.0,Employed,Central City,693.0,22,11282,No,Yes
Male,25,Bachelors,182963.0,Employed,Central City,412.0,3,91362,Yes,Yes
Male,23,Bachelors,89151.0,Self-Employed,Central City,520.0,0,27647,Yes,Yes
Male,24,Masters,114661.0,Employed,Central City,367.0,0,97623,Yes,No
Male,42,High School,86632.0,Unemployed,Star City,614.0,25,46381,No,No
Male,27,Bachelors,149847.0,Employed,Star City,766.0,0,47214,Yes,Yes
Female,39,PhD,96533.0,Employed,Gotham,562.0,20,99029,No,Yes
Male,26,Bachelors,143459.0,Employed,Metropolis,430.0,0,78919,No,Yes
Male,30,PhD,101889.0,Employed,Metropolis,723.0,5,94929,Yes,No
Female,41,Bachelors,114239.0,Employed,Metropolis,566.0,19,60774,Yes,Yes
Female,49,Bachelors,131511.0,Unemployed,Metropolis,511.0,21,37454,No,No
Female,47,Masters,87942.0,Employed,Metropolis,587.0,33,10029,Yes,Yes
Female,39,Masters,39275.0,Employed,Central City,724.0,14,59460,No,No
Male,40,Bachelors,49965.0,Employed,Gotham,543.0,14,85237,Yes,No
Female,24,Bachelors,127955.0,Employed,Metropolis,633.0,0,94013,No,Yes
Male,30,Masters,144178.0,Employed,Star City,627.0,10,62582,No,Yes
Male,57,Bachelors,196926.0,Employed,Gotham,405.0,38,92694,Yes,No
Female,52,Bachelors,177045.0,Unemployed,Metropolis,378.0,28,93518,No,Yes
Female,38,Bachelors,119086.0,Employed,Star City,464.0,17,85182,Yes,No
Male,44,Bachelors,56878.0,Employed,Metropolis,356.0,23,45371,Yes,No
Male,55,Bachelors,155664.0,Employed,Gotham,487.0,27,12480,Yes,Yes
Male,26,Bachelors,178177.0,Employed,Metropolis,351.0,3,19038,No,Yes
Male,36,Bachelors,143174.0,Employed,Gotham,371.0,11,34782,Yes,No
Male,24,High School,94746.0,Employed,Star City,623.0,0,73444,Yes,Yes
Female,40,High School,129458.0,Employed,Metropolis,637.0,18,69837,No,Yes
Male,49,Masters,158684.0,Self-Employed,Central City,454.0,31,95050,Yes,Yes
Female,24,Bachelors,69935.0,Self-Employed,Metropolis,358.0,2,19421,No,No
Female,59,Masters,62784.0,Employed,Gotham,574.0,26,59098,Yes,Yes
Female,25,Masters,192673.0,Employed,Central City,500.0,1,98394,No,Yes
Female,45,High School,69865.0,Employed,Central City,594.0,19,96611,Yes,Yes
Male,52,Masters,127081.0,Unemployed,Metropolis,,37,33052,No,Yes
Male,32,High School,108701.0,Unemployed,Metropolis,628.0,8,78332,Yes,No
Female,58,Masters,179688.0,Self-Employed,Star City,689.0,29,43895,No,Yes
Female,22,PhD,41654.0,Employed,Metropolis,583.0,0,82038,No,No
Female,30,Bachelors,47830.0,Self-Employed,Gotham,475.0,10,55610,Yes,No
Male,38,Masters,177277.0,Self-Employed,Star City,648.0,16,11287,Yes,Yes
Female,22,Bachelors,72425.0,Employed,Gotham,731.0,0,96770,Yes,Yes
Male,24,Bachelors,107355.0,Employed,Metropolis,681.0,0,35124,Yes,Yes
Female,47,Masters,,Employed,Gotham,571.0,28,30329,Yes,Yes
Female,52,Bachelors,,Employed,Central City,791.0,30,46697,Yes,Yes
Male,47,Bachelors,168024.0,Employed,Gotham,846.0,33,68617,No,Yes
Female,44,Bachelors,,Employed,Star City,630.0,22,72583,No,Yes
Male,51,Masters,,Employed,Metropolis,457.0,22,35382,Yes,Yes
Male,31,Bachelors,45091.0,Employed,Metropolis,731.0,8,77463,Yes,Yes
Male,29,PhD,60237.0,Employed,Metropolis,624.0,4,39905,Yes,No
Female,46,High School,143268.0,Employed,Gotham,415.0,17,99894,No,No
Female,43,Bachelors,88353.0,Employed,Metropolis,819.0,21,30365,Yes,Yes
Female,36,Masters,104500.0,Self-Employed,Gotham,734.0,12,28129,No,Yes
Male,31,Bachelors,142780.0,Self-Employed,Star City,821.0,9,38984,Yes,Yes
Female,41,Masters,56968.0,Self-Employed,Star City,565.0,26,56358,No,No
Female,44,Bachelors,155401.0,Employed,Metropolis,697.0,21,88211,No,Yes
Male,22,High School,,Employed,Star City,401.0,4,34490,Yes,Yes
Female,23,Bachelors,133507.0,Employed,Gotham,362.0,0,65434,No,Yes
Male,40,PhD,45430.0,Employed,Metropolis,810.0,19,15971,No,Yes
Female,35,Bachelors,170105.0,Unemployed,Metropolis,521.0,13,28450,No,Yes
Male,29,Masters,180990.0,Employed,Gotham,735.0,8,24656,Yes,Yes
Male,59,Bachelors,48256.0,Employed,Metropolis,489.0,36,51054,No,Yes
Male,33,Bachelors,151946.0,Employed,Metropolis,633.0,16,17272,Yes,Yes
Female,47,Bachelors,61188.0,Self-Employed,Metropolis,600.0,27,49856,Yes,Yes
Male,48,PhD,85134.0,Employed,Metropolis,650.0,26,78804,Yes,No
Male,50,Masters,82657.0,Employed,Central City,414.0,31,36529,Yes,Yes
Female,36,Masters,66088.0,Employed,Star City,821.0,14,43754,Yes,Yes
Female,22,High School,176051.0,Employed,Gotham,666.0,4,45878,No,Yes
Male,49,Bachelors,80106.0,Employed,Central City,568.0,22,29956,Yes,Yes
Male,24,Bachelors,162667.0,Self-Employed,Gotham,385.0,10,68160,No,Yes
Male,39,PhD,193696.0,Employed,Star City,677.0,17,33682,Yes,Yes
Male,55,Bachelors,97824.0,Employed,Metropolis,446.0,28,45368,Yes,Yes
Female,53,Bachelors,135149.0,Self-Employed,Gotham,417.0,33,58448,No,Yes
Female,50,Bachelors,124547.0,Employed,Metropolis,434.0,33,44937,No,No
Female,46,Bachelors,,Self-Employed,Gotham,826.0,19,28163,No,Yes
Male,47,Bachelors,178199.0,Self-Employed,Metropolis,505.0,23,27140,Yes,No
Female,29,Masters,47878.0,Self-Employed,Metropolis,532.0,11,43935,Yes,No
Female,40,Bachelors,90690.0,Employed,Metropolis,365.0,20,33737,Yes,Yes
Female,43,Masters,107838.0,Employed,Metropolis,303.0,19,45362,Yes,No
Female,50,Masters,138484.0,Self-Employed,Star City,302.0,27,97250,No,No
Female,54,Bachelors,161279.0,Self-Employed,Metropolis,558.0,26,13104,No,Yes
Female,59,Bachelors,31083.0,Employed,Star City,624.0,33,43173,No,Yes
Male,56,High School,33311.0,Employed,Gotham,539.0,27,12411,No,Yes
Female,24,PhD,53135.0,Employed,Gotham,834.0,0,37603,No,Yes
Male,40,Bachelors,87109.0,Unemployed,Metropolis,617.0,20,71431,Yes,Yes
Female,31,Bachelors,91354.0,Employed,Central City,350.0,7,86539,Yes,Yes
Male,48,Bachelors,136892.0,Employed,Metropolis,769.0,30,22838,Yes,Yes
Female,36,Bachelors,92233.0,Employed,Gotham,342.0,11,83858,No,No
Female,32,Bachelors,119468.0,Employed,Gotham,503.0,4,95087,No,No
Male,47,Bachelors,81588.0,Self-Employed,Gotham,646.0,29,61852,Yes,No
Male,45,Masters,61716.0,Employed,Metropolis,357.0,24,86045,No,Yes
Female,34,Masters,157558.0,Employed,Gotham,358.0,16,53911,Yes,No
Female,53,Bachelors,108255.0,Employed,Star City,810.0,29,66686,No,Yes
Male,58,Bachelors,182849.0,Employed,Star City,617.0,40,47650,Yes,Yes
Male,25,Masters,157326.0,Employed,Central City,732.0,0,44701,Yes,Yes
Female,34,High School,151921.0,Employed,Metropolis,671.0,10,95425,No,Yes
Male,30,Masters,123481.0,Employed,Metropolis,506.0,9,78515,No,Yes
Male,55,Bachelors,189860.0,Self-Employed,Metropolis,410.0,31,76882,No,No
Male,58,Masters,165091.0,Employed,Central City,322.0,36,87528,No,No
Male,28,Bachelors,,Unemployed,Metropolis,727.0,10,78172,Yes,Yes
Male,22,Bachelors,,Employed,Gotham,310.0,1,40927,Yes,No
Male,33,Masters,160241.0,Employed,Central City,814.0,10,73835,No,Yes
Male,42,Bachelors,170967.0,Employed,Gotham,443.0,24,34620,No,Yes
Male,32,Bachelors,124672.0,Employed,Gotham,820.0,12,10346,Yes,Yes
Male,35,Bachelors,77672.0,Employed,Metropolis,593.0,12,55769,Yes,Yes
Male,55,Masters,36121.0,Employed,Gotham,624.0,32,30177,Yes,Yes
Male,55,Bachelors,129332.0,Employed,Central City,492.0,31,26199,Yes,No
Female,46,Masters,112445.0,Employed,Gotham,590.0,27,22934,No,Yes
Male,25,Bachelors,97863.0,Employed,Metropolis,718.0,6,74021,Yes,Yes
Male,47,Bachelors,180002.0,Employed,Metropolis,759.0,30,39029,Yes,Yes
Male,37,Masters,79987.0,Employed,Metropolis,347.0,16,80536,Yes,No
Male,31,High School,130787.0,Employed,Gotham,406.0,6,51019,Yes,No
Female,23,Bachelors,158215.0,Employed,Metropolis,563.0,2,28729,No,Yes
Female,56,High School,196574.0,Self-Employed,Gotham,552.0,31,91319,No,Yes
Female,40,Bachelors,127083.0,Employed,Gotham,,18,79302,Yes,Yes
Female,27,Masters,61688.0,Unemployed,Star City,820.0,10,41332,Yes,Yes
Female,40,Bachelors,138034.0,Employed,Metropolis,457.0,22,45183,No,Yes
Male,29,Bachelors,,Unemployed,Star City,825.0,10,55609,No,Yes
Male,35,Bachelors,37304.0,Employed,Gotham,328.0,12,47916,No,No
Male,31,Bachelors,165121.0,Employed,Metropolis,837.0,12,13035,Yes,Yes
Male,24,Bachelors,44947.0,Employed,Central City,442.0,0,77860,No,No
Male,59,PhD,39495.0,Employed,Metropolis,517.0,31,98672,No,No
Female,50,Masters,54707.0,Self-Employed,Gotham,366.0,29,40074,Yes,No
Male,36,Bachelors,74544.0,Employed,Metropolis,443.0,12,96846,No,Yes
Female,44,High School,191778.0,Employed,Gotham,440.0,29,71401,Yes,Yes
Female,44,PhD,130770.0,Employed,Gotham,645.0,28,34613,Yes,Yes
Male,39,Bachelors,195065.0,Employed,Metropolis,764.0,14,68574,Yes,Yes
Male,40,Bachelors,44987.0,Employed,Gotham,395.0,20,15825,Yes,No
Male,49,Masters,180161.0,Employed,Gotham,707.0,19,50587,Yes,Yes
Male,47,Bachelors,95997.0,Employed,Star City,417.0,26,51248,No,Yes
Male,31,Bachelors,39993.0,Employed,Metropolis,743.0,10,99038,Yes,Yes
Male,25,PhD,41465.0,Employed,Metropolis,679.0,0,97532,No,Yes
Male,23,Masters,112071.0,Employed,Gotham,577.0,1,50704,No,No
Male,24,Bachelors,62640.0,Employed,Metropolis,660.0,0,72688,No,Yes
Female,28,Bachelors,105997.0,Employed,Gotham,669.0,9,24363,No,No
Female,37,Bachelors,42366.0,Employed,Metropolis,511.0,15,22989,Yes,Yes
Female,52,Masters,59895.0,Self-Employed,Metropolis,558.0,35,57860,No,No
Male,31,Bachelors,31785.0,Employed,Star City,396.0,2,69725,Yes,No
Male,40,High School,36242.0,Unemployed,Star City,509.0,14,48260,Yes,No
Female,49,PhD,54529.0,Employed,Gotham,847.0,25,24138,No,Yes
Male,38,Bachelors,142616.0,Self-Employed,Star City,320.0,17,49472,Yes,No
Male,49,High School,94399.0,Employed,Star City,732.0,28,99388,No,Yes
Female,40,Bachelors,36356.0,Employed,Gotham,670.0,19,31618,Yes,No
Female,58,Bachelors,184301.0,Employed,Central City,692.0,33,56063,No,Yes
Male,44,Bachelors,115380.0,Employed,Gotham,,14,28004,Yes,Yes
Male,41,PhD,48220.0,Self-Employed,Gotham,803.0,15,61595,Yes,Yes
Male,34,Masters,186723.0,Employed,Gotham,395.0,17,30220,Yes,No
Male,34,Bachelors,127222.0,Employed,Central City,731.0,9,62883,Yes,Yes
Male,32,Bachelors,118198.0,Employed,Metropolis,487.0,10,39024,Yes,Yes
Male,36,Bachelors,64261.0,Unemployed,Metropolis,800.0,14,27521,Yes,Yes
Male,38,Bachelors,160792.0,Employed,Metropolis,674.0,16,20753,No,Yes
Female,49,High School,133467.0,Employed,Metropolis,733.0,21,84273,No,Yes
Female,40,PhD,72380.0,Employed,Metropolis,722.0,21,55337,No,Yes
Female,25,Bachelors,109833.0,Employed,Star City,443.0,2,41325,No,No
Male,43,Bachelors,134008.0,Self-Employed,Gotham,839.0,30,35335,No,Yes
Male,43,Bachelors,118324.0,Employed,Metropolis,798.0,19,19536,Yes,Yes
Male,58,Bachelors,157718.0,Employed,Star City,305.0,39,41085,Yes,Yes
Male,55,High School,134992.0,Employed,Gotham,616.0,31,43287,No,Yes
Male,54,Bachelors,57011.0,Self-Employed,Gotham,529.0,39,18000,No,No
Female,54,Bachelors,123593.0,Employed,Metropolis,421.0,34,96125,No,Yes
Female,33,Masters,148339.0,Unemployed,Star City,794.0,5,90777,Yes,No
Male,23,Bachelors,179519.0,Employed,Metropolis,774.0,6,38191,Yes,Yes
Male,49,Bachelors,113940.0,Self-Employed,Metropolis,807.0,30,22967,No,Yes
Female,31,Bachelors,116677.0,Self-Employed,Metropolis,474.0,7,54574,No,No
Male,43,Masters,143570.0,Employed,Star City,820.0,14,23246,Yes,Yes
Male,38,Bachelors,94583.0,Unemployed,Gotham,570.0,20,82003,No,No
Male,47,Bachelors,93056.0,Employed,Metropolis,485.0,31,24347,No,No
Female,24,Bachelors,111468.0,Employed,Metropolis,393.0,6,77358,No,No
Female,28,Masters,152897.0,Unemployed,Gotham,813.0,9,93944,Yes,Yes
Male,29,Bachelors,42017.0,Employed,Gotham,477.0,9,25382,Yes,No
Female,41,Bachelors,67880.0,Employed,Metropolis,594.0,23,76720,No,Yes
Female,33,High School,31355.0,Employed,Star City,530.0,9,90135,No,No
Male,56,High School,136360.0,Employed,Central City,,26,92299,No,Yes
Male,38,Bachelors,88936.0,Self-Employed,Metropolis,392.0,19,90296,Yes,No
Male,49,Bachelors,77266.0,Employed,Gotham,786.0,28,18807,Yes,Yes
Female,31,Masters,129138.0,Self-Employed,Metropolis,343.0,3,43203,Yes,Yes
Male,43,Masters,90656.0,Employed,Star City,838.0,12,47785,Yes,Yes
Female,59,Bachelors,84104.0,Employed,Gotham,774.0,37,62301,No,Yes
Male,54,Bachelors,106844.0,Employed,Metropolis,338.0,31,77083,Yes,Yes
Female,43,Bachelors,30969.0,Employed,Star City,684.0,20,64042,Yes,No
Male,58,High School,128896.0,Employed,Star City,734.0,38,35710,Yes,Yes
Female,34,Masters,30254.0,Employed,Metropolis,588.0,9,74478,No,Yes
Female,48,PhD,171378.0,Employed,Metropolis,547.0,28,51411,No,Yes
Female,36,Bachelors,95516.0,Employed,Metropolis,658.0,16,25773,No,Yes
Female,43,Bachelors,123077.0,Employed,Gotham,737.0,10,79891,No,Yes
Male,51,Bachelors,179295.0,Employed,Star City,508.0,28,90693,Yes,Yes
Female,58,Masters,97967.0,Employed,Gotham,423.0,36,25710,Yes,No
Male,55,Masters,80117.0,Self-Employed,Gotham,702.0,35,66003,No,Yes
Male,55,Masters,31737.0,Employed,Star City,583.0,35,41571,No,No
Male,56,Masters,112404.0,Employed,Gotham,540.0,26,98238,Yes,Yes
Male,40,Bachelors,193548.0,Self-Employed,Gotham,466.0,18,10711,No,No
Male,29,Masters,185397.0,Employed,Gotham,447.0,5,54649,Yes,No
Female,54,Masters,173398.0,Employed,Star City,564.0,36,31889,No,No
Male,49,Bachelors,42911.0,Self-Employed,Metropolis,800.0,22,41304,Yes,Yes
Female,58,Bachelors,190152.0,Employed,Metropolis,578.0,35,17439,No,Yes
Male,46,Masters,52635.0,Employed,Metropolis,458.0,27,51126,Yes,Yes
Male,57,Bachelors,81179.0,Employed,Star City,359.0,38,49054,No,No
Male,38,Masters,166285.0,Self-Employed,Gotham,798.0,15,14588,Yes,Yes
Female,45,Masters,93545.0,Unemployed,Metropolis,616.0,27,94039,Yes,Yes
Female,42,Masters,189012.0,Unemployed,Central City,787.0,17,17511,Yes,Yes
Female,23,Masters,155918.0,Employed,Central City,764.0,3,69890,No,Yes
Female,52,Bachelors,78604.0,Employed,Central City,527.0,33,32674,Yes,No
Male,54,Masters,104332.0,Employed,Metropolis,655.0,26,66820,Yes,Yes
Male,51,Bachelors,79119.0,Employed,Star City,765.0,34,60992,Yes,Yes
Female,33,Bachelors,112888.0,Self-Employed,Metropolis,526.0,4,86666,No,Yes
Male,33,High School,91604.0,Employed,Metropolis,468.0,12,29238,Yes,No
Male,45,Bachelors,46820.0,Employed,Metropolis,583.0,21,74333,Yes,No
Male,45,Bachelors,106502.0,Employed,Gotham,561.0,27,95134,Yes,No
Female,32,PhD,142271.0,Employed,Metropolis,663.0,11,68234,No,No
Female,34,Bachelors,97345.0,Employed,Gotham,820.0,19,52294,No,Yes
Male,48,Bachelors,70875.0,Employed,Star City,397.0,30,95360,Yes,Yes
Male,29,Bachelors,101041.0,Employed,Metropolis,311.0,7,81362,Yes,Yes
Female,31,High School,100793.0,Employed,Metropolis,716.0,13,44487,Yes,Yes
Female,29,Masters,34909.0,Unemployed,Metropolis,800.0,6,78396,Yes,No
Male,41,Bachelors,122881.0,Self-Employed,Central City,434.0,14,51930,No,Yes
Female,29,Masters,44866.0,Employed,Metropolis,558.0,5,54472,No,Yes
Male,30,Masters,120404.0,Self-Employed,Gotham,816.0,7,75602,No,Yes
Male,28,Bachelors,95997.0,Employed,Metropolis,593.0,0,34285,No,Yes
Female,35,Masters,58460.0,Employed,Star City,739.0,18,30229,Yes,No
Female,49,Bachelors,78500.0,Employed,Metropolis,450.0,26,35413,No,No
Male,23,Bachelors,42128.0,Employed,Gotham,780.0,4,27310,No,Yes
Female,29,Masters,35202.0,Employed,Gotham,557.0,7,79141,Yes,No
Female,34,Masters,131243.0,Employed,Star City,448.0,5,87113,Yes,No
Female,42,Bachelors,192310.0,Employed,Metropolis,441.0,20,34517,No,No
Female,49,High School,109258.0,Employed,Gotham,550.0,26,88775,Yes,No
Female,56,High School,160388.0,Employed,Metropolis,346.0,31,31386,No,No
Male,44,Bachelors,141302.0,Employed,Central City,671.0,20,36965,Yes,Yes
Male,36,PhD,158623.0,Employed,Gotham,393.0,14,27211,Yes,Yes
Male,23,Bachelors,113583.0,Employed,Gotham,655.0,0,72642,Yes,Yes
Male,33,Bachelors,,Employed,Gotham,831.0,12,86454,Yes,Yes
Female,57,Masters,90064.0,Employed,Metropolis,571.0,37,69525,No,Yes
Male,24,Bachelors,127119.0,Employed,Metropolis,728.0,4,66170,Yes,Yes
Male,26,Bachelors,52413.0,Employed,Gotham,363.0,2,80627,Yes,No
Male,24,PhD,112341.0,Self-Employed,Central City,463.0,9,67941,Yes,No
Male,40,Masters,116891.0,Employed,Metropolis,688.0,20,75452,No,Yes
Male,23,Masters,63033.0,Employed,Star City,768.0,0,60465,Yes,No
Female,58,Bachelors,131154.0,Employed,Metropolis,849.0,31,23263,No,Yes
Male,38,Masters,31378.0,Employed,Central City,830.0,10,76514,No,Yes
Female,35,Bachelors,167575.0,Employed,Metropolis,316.0,14,73111,No,Yes
Female,49,Bachelors,135461.0,Self-Employed,Metropolis,600.0,29,30107,No,Yes
Male,48,PhD,149104.0,Employed,Gotham,387.0,26,94010,Yes,No
Male,31,Bachelors,63617.0,Self-Employed,Star City,544.0,8,21368,Yes,Yes
Male,24,Masters,165886.0,Employed,Star City,766.0,0,95022,Yes,Yes
Female,57,Bachelors,156616.0,Employed,Gotham,741.0,36,30137,No,Yes
Female,59,High School,53763.0,Self-Employed,Gotham,412.0,33,16930,No,No
Male,46,Masters,171072.0,Self-Employed,Metropolis,741.0,23,44556,Yes,Yes
Male,43,Bachelors,164346.0,Self-Employed,Metropolis,307.0,21,93162,Yes,No
Female,51,Masters,84232.0,Self-Employed,Metropolis,848.0,31,20199,No,Yes
Male,42,High School,175299.0,Employed,Gotham,399.0,16,51072,Yes,No
Male,51,PhD,178351.0,Employed,Gotham,644.0,24,57835,Yes,Yes
Female,49,Bachelors,140249.0,Employed,Star City,780.0,27,46534,Yes,Yes
Female,52,Bachelors,122916.0,Employed,Star City,641.0,30,62483,Yes,Yes
Female,47,Bachelors,170723.0,Employed,Metropolis,533.0,24,16155,Yes,Yes
Female,43,PhD,,Employed,Star City,534.0,10,21734,Yes,Yes
Female,42,Masters,37771.0,Employed,Metropolis,425.0,21,76899,Yes,No
Male,22,Masters,108996.0,Self-Employed,Star City,776.0,10,21111,Yes,Yes
Female,58,Bachelors,100173.0,Employed,Metropolis,,39,53253,No,Yes
Female,34,Bachelors,70834.0,Employed,Star City,419.0,4,58377,No,Yes
Female,42,Bachelors,164625.0,Employed,Gotham,841.0,18,49420,Yes,Yes
Male,30,Bachelors,195189.0,Employed,Gotham,478.0,7,22151,Yes,No
Male,38,Bachelors,131290.0,Employed,Gotham,393.0,14,26251,Yes,Yes
Male,42,PhD,158928.0,Self-Employed,Metropolis,601.0,15,81168,Yes,No
Male,52,Masters,64890.0,Employed,Metropolis,717.0,26,13432,No,Yes
Male,43,Bachelors,123740.0,Self-Employed,Gotham,,24,26074,Yes,Yes
Female,33,Bachelors,109428.0,Employed,Star City,716.0,13,48206,Yes,No
Female,27,Masters,38689.0,Employed,Metropolis,421.0,4,24942,Yes,No
Male,37,Bachelors,58063.0,Employed,Metropolis,356.0,18,91189,No,No
Female,47,Bachelors,87198.0,Employed,Gotham,438.0,22,33036,No,Yes
Male,26,Bachelors,31363.0,Employed,Gotham,498.0,2,15893,Yes,No
Male,30,Bachelors,177763.0,Employed,Gotham,660.0,6,27733,No,Yes
Male,35,Masters,163823.0,Employed,Star City,709.0,6,75843,Yes,Yes
Male,51,Bachelors,153763.0,Employed,Gotham,827.0,27,19538,No,Yes
Male,47,High School,37782.0,Unemployed,Metropolis,542.0,31,23919,No,Yes
Male,50,Bachelors,113184.0,Employed,Metropolis,389.0,34,66207,Yes,Yes
Male,40,Masters,173612.0,Employed,Gotham,815.0,18,17809,Yes,Yes
Female,29,Bachelors,,Employed,Gotham,361.0,6,73523,No,No
Male,44,Bachelors,100875.0,Employed,Metropolis,511.0,29,55766,No,Yes
Female,56,PhD,188681.0,Employed,Central City,547.0,33,39986,No,Yes
Female,52,PhD,86655.0,Employed,Metropolis,796.0,27,34093,Yes,Yes
Female,56,PhD,93177.0,Employed,Gotham,355.0,37,41660,No,No
Female,53,Masters,88396.0,Employed,Metropolis,758.0,24,50877,No,Yes
Male,26,Bachelors,46877.0,Employed,Star City,588.0,3,52472,Yes,Yes
Male,37,Bachelors,157934.0,Employed,Star City,842.0,14,90832,Yes,Yes
Female,38,Bachelors,48405.0,Employed,Metropolis,769.0,18,12283,No,Yes
Male,53,Bachelors,146435.0,Employed,Central City,688.0,28,41080,No,Yes
Female,59,PhD,78629.0,Employed,Metropolis,720.0,36,34518,Yes,Yes
Female,53,Masters,76233.0,Employed,Gotham,812.0,31,30162,No,Yes
Female,41,Masters,51471.0,Employed,Star City,380.0,17,35443,No,No
Female,23,Bachelors,33302.0,Employed,Star City,743.0,0,11382,Yes,No
Female,41,PhD,143466.0,Employed,Central City,586.0,22,95534,Yes,Yes
Female,39,Masters,110048.0,Unemployed,Star City,583.0,19,99015,Yes,No
Male,22,Bachelors,127972.0,Employed,Central City,790.0,2,84711,No,Yes
Female,50,Masters,184583.0,Unemployed,Metropolis,687.0,21,69749,Yes,Yes
Male,50,Bachelors,166094.0,Employed,Metropolis,707.0,29,34693,No,Yes
Male,40,High School,73239.0,Employed,Gotham,626.0,14,45294,Yes,Yes
Female,27,Masters,158185.0,Employed,Star City,475.0,12,57780,Yes,No
Male,29,Masters,,Employed,Gotham,820.0,6,69504,Yes,Yes
Male,45,High School,151097.0,Self-Employed,Metropolis,682.0,22,99739,No,Yes
Male,41,Bachelors,89269.0,Self-Employed,Star City,557.0,25,92963,No,No
Female,35,PhD,133558.0,Employed,Central City,646.0,17,42029,Yes,Yes
Male,26,Masters,120868.0,Employed,Gotham,571.0,3,94425,No,Yes
Female,55,Masters,,Employed,Metropolis,560.0,28,54774,No,Yes
Male,37,Bachelors,99890.0,Unemployed,Metropolis,695.0,7,87247,No,No
Female,28,High School,127383.0,Employed,Metropolis,453.0,1,34142,Yes,Yes
Female,37,Bachelors,65284.0,Employed,Gotham,826.0,16,78692,Yes,Yes
Male,28,Bachelors,105692.0,Employed,Central City,366.0,5,92495,Yes,No
Male,48,Bachelors,183525.0,Unemployed,Metropolis,647.0,22,37921,Yes,Yes
Male,35,Bachelors,119294.0,Self-Employed,Gotham,362.0,11,21039,Yes,No
Female,35,Bachelors,199048.0,Unemployed,Gotham,655.0,19,83980,No,No
Female,54,Bachelors,174797.0,Employed,Metropolis,580.0,36,11629,No,Yes
Female,54,Masters,124852.0,Employed,Gotham,340.0,39,34352,Yes,Yes
Male,41,Bachelors,107080.0,Employed,Star City,839.0,16,58492,Yes,Yes
Female,57,Bachelors,111863.0,Employed,Star City,666.0,38,31207,No,Yes
Female,28,High School,46705.0,Employed,Gotham,576.0,8,21523,No,No
