gender,age,income,education,credit_score,employment_years,loan_amount,loan_approved
Male,38,32585,Bachelor,411,15,352027,0
Male,37,76404,Master,568,6,171791,1
Female,20,55586,Bachelor,703,25,71787,1
Female,36,48475,Bachelor,736,7,372809,0
Female,57,60551,PhD,586,8,384264,0
Male,53,23908,Bachelor,843,38,448753,1
Female,18,49402,Bachelor,464,3,151644,0
Male,38,37113,High School,607,25,310802,0
Female,67,55138,High School,510,11,74828,0
Female,27,65071,Bachelor,347,20,35651,0
Female,47,66286,Master,627,24,118438,1
Female,46,52574,High School,615,26,393489,0
Female,20,44482,Bachelor,703,7,393797,0
Female,61,32879,Bachelor,785,20,193060,0
Female,29,27952,Bachelor,794,26,69183,1
Male,46,60391,PhD,605,24,409910,0
Female,22,17976,High School,633,28,292999,0
Male,37,19939,Master,653,13,85186,1
Female,61,72455,High School,363,38,167272,0
Male,30,46410,Master,724,29,440676,1
Male,20,39801,Bachelor,333,29,241030,0
Male,35,49490,High School,810,5,142820,1
Female,25,39908,PhD,373,26,368922,0
Male,56,25984,Bachelor,453,6,103695,0
Male,32,40533,Bachelor,711,8,222206,1
Male,34,40148,High School,534,25,268670,0
Female,50,60238,Master,493,5,328657,0
Male,33,69741,High School,608,35,220142,1
Male,63,45336,High School,422,21,393677,1
Male,59,37549,High School,330,20,252039,0
Male,69,44668,Bachelor,679,2,252577,0
Female,53,63416,High School,301,26,386992,0
Male,21,66456,Bachelor,589,32,295338,0
Male,39,58612,Bachelor,421,22,384450,0
Male,23,50641,Master,379,33,484263,0
Male,32,60651,High School,536,25,15036,0
Male,22,31868,High School,604,26,357952,1
Female,32,45837,Bachelor,497,34,386855,0
Male,46,66406,Bachelor,328,7,292090,0
Female,68,44762,Bachelor,771,27,275313,0
Male,37,38190,Bachelor,655,24,150521,1
Male,36,51351,Bachelor,782,6,308147,1
Female,20,15000,High School,837,35,108696,1
Female,51,62393,Bachelor,592,29,296099,1
Female,49,60087,High School,375,32,291716,0
Male,47,56844,Bachelor,714,25,384195,1
Female,50,51665,Master,757,1,390210,0
Female,52,69200,Master,429,4,407970,0
Male,36,56634,High School,316,2,324281,0
Male,18,52212,High School,522,19,476273,1
Male,33,92276,High School,372,34,413045,1
Male,18,31991,Master,585,20,386140,1
Female,43,30127,Master,481,11,71952,0
Female,60,47651,High School,424,24,38988,0
Female,44,67658,Master,526,33,365230,1
Male,63,47623,High School,846,8,195706,1
Male,42,47541,High School,786,19,271526,1
Male,36,24224,High School,324,17,442716,0
Male,26,19543,High School,777,14,29110,1
Female,64,74445,Master,603,6,42900,0
Female,47,85592,Bachelor,756,29,327253,0
Male,62,49221,High School,606,24,441495,1
Male,28,39823,High School,835,38,192692,1
Male,46,35461,High School,674,28,443990,1
Male,52,64091,Bachelor,336,2,191209,0
Female,34,42419,Bachelor,514,30,138669,0
Male,54,49598,Master,423,22,73943,0
Female,45,40777,Master,776,15,363236,0
Male,63,44926,High School,384,19,167848,0
Male,51,58071,High School,402,1,313857,0
Male,19,75717,Bachelor,650,11,178781,1
Male,30,60225,High School,792,2,414046,0
Male,38,55511,Bachelor,310,2,151049,0
Male,59,44448,High School,635,39,183825,1
Male,40,35648,High School,841,35,458136,1
Male,55,36440,Bachelor,454,27,194881,0
Female,20,38993,Bachelor,406,11,491430,0
Male,29,41817,High School,523,6,292619,0
Male,36,51344,Bachelor,811,18,122415,1
Male,22,81344,High School,812,7,336153,1
Female,51,24372,High School,627,1,307686,0
Female,68,40602,High School,342,34,201582,0
Male,59,61778,High School,368,0,472425,0
Male,60,43692,High School,323,6,203897,0
Female,50,78374,High School,344,14,23481,0
Female,50,72640,PhD,692,25,312580,0
Female,26,64755,Bachelor,548,11,315605,0
Male,45,51645,High School,447,18,325387,0
Male,20,32276,Bachelor,667,39,192869,1
Female,47,65907,Master,481,27,234308,0
Female,38,72603,High School,792,27,425915,1
Male,36,22631,Master,685,14,216434,0
Male,63,30319,Master,744,25,109214,1
Male,49,36179,High School,520,13,169770,0
Male,64,53905,Bachelor,391,29,37181,0
Female,43,63106,Master,382,37,363568,0
Male,20,52900,Bachelor,818,26,341238,1
Male,28,56760,Bachelor,797,30,177525,1
Female,42,50527,Bachelor,426,8,183176,0
Male,56,57499,Bachelor,712,37,102896,1
Female,27,57677,Master,791,19,309326,0
Female,62,36908,Bachelor,614,33,387480,0
Male,18,39421,High School,591,31,394200,1
Male,64,75080,High School,684,27,476942,1
Female,67,51470,High School,310,26,136754,0
Female,24,33217,Master,496,18,219325,0
Male,34,68638,Bachelor,619,17,87786,1
Male,50,36963,Bachelor,544,23,315325,1
Male,64,54985,High School,489,34,402517,1
Female,47,56301,High School,848,20,247471,0
Male,48,57906,Bachelor,394,14,410832,0
Female,44,59839,High School,635,9,489285,0
Male,55,61306,Bachelor,508,20,311187,1
Female,48,45001,Bachelor,487,39,46089,1
Female,65,42928,High School,346,15,133701,0
Female,43,37761,High School,552,4,459774,0
Male,35,47643,Master,417,4,492909,0
Male,61,54964,Bachelor,570,33,238473,1
Female,26,55023,High School,687,31,56103,1
Male,45,36507,High School,845,16,354989,1
Female,40,18192,Bachelor,560,26,466764,0
Female,24,56119,High School,362,14,146692,0
Female,65,44426,High School,845,9,413839,1
Female,43,59003,Master,518,22,93351,0
Male,38,55691,Bachelor,785,21,452004,1
Male,65,66977,PhD,567,4,98766,0
Male,49,69486,High School,708,32,429940,1
Male,46,27091,High School,729,9,49997,1
Female,52,70356,Bachelor,779,16,183663,1
Female,44,18070,Bachelor,499,1,375069,0
Female,64,38004,Bachelor,582,8,56829,0
Male,21,62111,Bachelor,328,18,420881,0
Male,48,81923,Master,343,6,138856,0
Male,28,34319,High School,657,30,234626,1
Female,51,67069,Bachelor,709,5,230666,1
Male,62,46619,Bachelor,831,4,466072,1
Male,63,68477,PhD,597,32,74198,1
Male,30,48975,Master,544,16,270607,0
Male,18,72942,Bachelor,316,15,349933,0
Female,37,40331,High School,524,28,477131,0
Male,51,64144,Bachelor,587,29,63236,1
Female,48,57298,Bachelor,419,36,159955,0
Female,59,55576,Bachelor,583,4,375852,0
Female,44,59220,High School,653,36,213656,0
Male,44,61730,PhD,375,12,365170,0
Female,43,50628,High School,413,11,479062,0
Female,32,47937,High School,648,27,389770,1
Male,44,66634,Bachelor,835,12,206962,1
Female,59,81264,High School,304,18,17664,0
Female,56,49146,Bachelor,807,39,145832,1
Male,18,49226,PhD,555,9,327324,0
Male,44,61015,Master,710,19,194113,1
Male,26,54667,Bachelor,792,28,284432,1
Male,47,32153,Master,674,14,218285,0
Male,29,33002,Bachelor,672,9,92279,1
Male,26,45826,High School,794,36,294449,1
Male,21,24388,Bachelor,349,29,254086,0
Female,48,51672,High School,707,14,401722,0
Male,66,62343,Master,440,37,447174,0
Male,57,45740,High School,339,4,264820,0
Female,20,34993,Bachelor,744,36,52164,1
Female,34,57439,High School,742,37,91037,1
Male,68,42894,High School,724,5,273004,1
Female,51,48620,High School,842,36,379109,1
Male,59,55678,High School,454,14,330837,1
Female,49,48425,Master,427,5,206465,0
Male,56,52423,Bachelor,724,12,282154,1
Female,61,69572,Bachelor,357,2,104741,0
Male,58,25205,High School,476,5,389272,1
Female,60,44472,Bachelor,684,4,306549,0
Female,62,24171,Master,512,10,370379,0
Female,19,18389,Bachelor,772,5,376412,0
Female,28,26233,High School,375,32,53531,0
Male,25,55322,Bachelor,819,20,176257,1
Male,52,55054,High School,523,6,22221,1
Female,54,41510,Bachelor,722,13,399634,1
Female,44,36353,Bachelor,812,13,129616,0
Female,46,49772,High School,806,20,61453,0
Female,26,48793,High School,313,28,427852,0
Male,26,66873,Master,636,11,326662,1
Male,34,46036,High School,725,29,64551,1
Male,19,32461,Bachelor,548,32,96394,1
Male,39,79920,Bachelor,735,9,344100,1
Male,34,75042,Bachelor,580,38,294322,1
Male,19,23223,High School,645,1,19164,1
Female,41,34103,High School,462,29,69464,0
Female,55,75291,High School,478,10,458373,0
Female,43,45316,Bachelor,576,14,479088,0
Male,34,61125,High School,375,32,115086,1
Male,20,63304,High School,403,26,330037,1
Male,39,15000,High School,787,6,193092,1
Male,50,38669,High School,822,23,22012,1
Female,23,45566,Bachelor,807,10,458949,1
Female,59,24979,High School,420,24,248968,0
Male,57,44783,Bachelor,809,5,463736,1
Male,29,34219,Bachelor,413,11,338456,0
Male,34,51946,Bachelor,393,21,361660,0
Male,50,44652,Bachelor,508,2,134777,0
Female,56,45136,Bachelor,319,11,65719,0
Female,60,52632,Master,432,30,356498,0
Male,65,34529,High School,626,8,192501,0
Female,66,53385,Master,475,16,37035,0
Male,42,41587,Bachelor,457,39,77083,1
Male,49,62066,Bachelor,760,19,57696,1
Female,31,50829,Bachelor,334,21,406003,0
Female,49,37634,High School,809,29,294903,1
Female,63,50871,High School,350,1,344752,0
Female,49,57883,Bachelor,318,34,14501,0
Female,23,53893,PhD,536,23,493273,0
Male,47,49583,Bachelor,684,8,133453,1
Male,51,68416,Bachelor,394,11,480603,1
Male,29,62402,Bachelor,810,21,191566,1
Male,65,50823,Bachelor,810,27,173813,1
Male,67,60814,Bachelor,431,16,32909,0
Female,55,50555,High School,672,27,438880,0
Male,63,76288,High School,326,39,402788,0
Female,38,38608,High School,417,12,43759,0
Female,63,36260,Bachelor,587,36,431977,1
Male,56,40689,High School,685,17,372957,1
Male,26,29074,High School,588,30,238063,1
Male,30,56301,Bachelor,702,38,455424,1
Female,57,60893,High School,646,8,103761,0
Male,68,29808,Master,829,29,303736,1
Female,30,51396,High School,621,25,156120,1
Male,54,49166,Bachelor,693,25,145230,1
Male,63,76162,Bachelor,526,12,314243,0
Male,36,52292,Bachelor,653,29,205131,1
Female,24,53429,PhD,351,33,266611,0
Female,50,46703,Bachelor,389,25,460273,0
Female,66,45885,Master,381,23,344980,0
Male,28,23169,Master,689,36,277231,0
Male,27,64684,High School,583,23,444228,1
Female,31,45612,Bachelor,742,36,257047,1
Male,28,43512,High School,357,37,396191,0
Female,38,49116,Bachelor,487,33,162865,0
Male,64,42284,PhD,845,6,377425,1
Female,58,35658,Master,720,13,198993,0
Male,56,32004,High School,430,1,281757,0
Female,56,63806,Bachelor,742,32,73360,1
Male,28,37307,High School,398,28,343703,1
Female,44,60847,High School,328,18,280815,0
Female,58,15000,Bachelor,748,36,173933,0
Female,41,55358,Bachelor,496,19,498160,0
Male,18,53508,Bachelor,496,17,163456,1
Female,31,61891,Bachelor,561,25,40339,0
Male,54,70683,Bachelor,698,19,375128,1
Female,44,61443,Bachelor,793,35,497271,1
Female,67,63859,High School,697,20,175754,1
Female,27,29650,Bachelor,801,29,130902,0
Female,49,43538,Bachelor,552,1,140147,0
Male,68,48850,PhD,532,36,411068,1
Male,28,21309,High School,632,23,143527,1
Female,47,42523,High School,655,4,369751,0
Male,67,46719,Bachelor,373,35,337206,1
Male,32,54906,High School,764,38,231974,1
Female,53,40598,High School,753,7,263154,0
Male,18,43410,Master,782,12,419743,1
Male,39,67693,Bachelor,619,33,125511,1
Male,27,46213,Master,441,29,17944,0
Male,47,40374,Bachelor,608,8,5874,1
Male,61,25011,High School,379,3,434296,0
Female,41,59892,High School,405,25,304739,0
Male,24,47614,High School,694,25,222307,1
Male,50,17572,High School,825,11,84767,1
Female,29,54426,High School,723,36,360667,1
Female,54,42012,Bachelor,467,38,141234,1
Female,31,47777,Bachelor,743,2,410802,1
Male,34,62619,High School,433,11,352013,1
Female,26,58120,Bachelor,607,29,43803,0
Male,64,59772,High School,747,6,360621,1
Female,59,68768,High School,443,22,46903,1
Female,41,47711,Bachelor,409,30,317222,0
Male,27,69355,High School,469,39,387185,0
Female,43,45376,Bachelor,816,16,259896,1
Female,21,37225,Master,690,31,75949,0
Female,21,58988,Master,729,3,427260,1
Male,44,40683,High School,363,22,174220,0
Female,32,46209,Master,660,23,397175,1
Male,32,15478,Bachelor,783,6,32734,0
Male,29,47947,Master,765,31,482367,1
Female,48,36472,High School,356,32,114661,0
Female,66,45175,Bachelor,823,22,399482,1
Female,59,62838,Master,796,31,313277,1
Female,29,68842,High School,483,28,184889,1
Female,52,32972,Master,339,14,340085,0
Female,27,59642,Master,492,24,491780,0
Male,37,61720,Bachelor,341,35,473407,0
Female,66,26639,Master,534,33,258122,1
Female,40,60452,High School,489,7,51387,0
Male,41,18964,Master,566,1,429613,0
Female,33,58362,Bachelor,390,14,199947,0
Male,20,67466,Bachelor,537,32,115364,1
Male,24,60072,Master,822,14,328681,1
Male,65,41424,High School,817,38,374493,1
Female,20,49995,High School,794,10,248276,1
Male,43,77823,Bachelor,457,14,225041,0
Female,32,61636,Bachelor,778,28,260628,1
Male,19,34586,High School,702,0,370113,0
Male,29,59542,High School,610,39,484297,1
Male,48,33303,High School,635,38,454498,0
Female,23,66526,Bachelor,446,27,166476,0
Female,49,65905,High School,723,28,35158,1
Male,24,69889,Bachelor,559,24,296464,1
Female,64,85265,High School,703,19,348217,1
Male,49,69131,High School,810,35,262916,1
Male,42,63030,Bachelor,313,29,147729,0
Female,67,52070,Master,706,13,347493,0
Male,32,59000,Master,400,34,33565,0
Male,36,64106,High School,326,31,277402,1
Female,56,56427,Master,780,1,298589,1
Male,54,40549,High School,484,25,466047,1
Male,37,68525,High School,786,18,471304,1
Female,37,49596,High School,647,9,464973,1
Male,65,40338,High School,344,7,463790,0
Male,31,38438,High School,401,9,175932,1
Female,43,33530,Master,498,3,454306,0
Male,23,34557,High School,753,23,425361,1
Female,24,33233,Bachelor,517,15,149454,0
Female,27,43930,High School,840,24,353497,1
Female,43,49922,Bachelor,350,11,297365,0
Female,26,58955,Master,774,2,442640,1
Male,21,33316,High School,308,33,461838,1
Female,40,53910,Bachelor,495,3,341449,0
Male,28,47346,Bachelor,375,7,407949,0
Male,42,50312,Bachelor,364,20,87298,0
Female,50,47798,Bachelor,843,21,405117,1
Female,25,45323,High School,569,23,303910,1
Female,28,43028,High School,841,22,97071,1
Male,47,49156,Bachelor,314,34,294531,1
Male,39,40835,Bachelor,471,23,335611,0
Male,20,25502,Bachelor,649,26,232838,1
Female,52,70438,PhD,712,2,401997,0
Male,68,39727,High School,606,35,428412,0
Female,68,35051,Master,805,31,354075,0
Female,23,63373,Master,796,2,178637,1
Male,55,60405,Master,550,20,382526,1
Female,37,42256,Bachelor,364,39,398873,0
Male,61,35749,Master,718,8,279141,0
Male,58,43057,High School,679,26,94126,1
Male,30,56879,Master,628,17,145554,1
Male,46,86809,Master,826,37,141066,1
Female,54,57124,High School,617,16,175979,0
Male,47,62933,Master,324,21,247866,0
Female,56,30206,Bachelor,574,7,469962,0
Male,38,66119,Bachelor,653,13,239273,1
Male,37,37883,Bachelor,304,31,276783,0
Female,36,34090,Bachelor,735,10,393264,0
Male,42,61021,High School,838,11,466526,1
Male,51,45467,Bachelor,535,15,449289,0
Male,57,59271,Bachelor,634,10,185530,1
Female,21,75724,Bachelor,817,28,187754,1
Male,30,55301,Bachelor,439,3,401245,0
Male,67,43368,High School,652,12,214679,1
Male,20,35713,High School,588,8,382571,0
Female,28,62959,Master,736,11,206633,0
Female,54,37796,High School,420,16,22079,0
Female,65,60592,Master,431,39,181703,0
Female,37,46935,Bachelor,611,8,338730,0
Male,51,61436,High School,300,15,145531,0
Female,25,61736,High School,533,31,451865,0
Female,31,60949,Master,515,12,315176,0
Female,59,23855,PhD,526,11,411603,0
Female,40,42356,High School,656,13,393049,0
Male,23,46450,Master,685,38,384668,1
Male,25,25009,High School,789,26,459288,1
Female,31,54603,Master,704,38,448691,1
Female,39,32943,Bachelor,783,19,453328,1
Female,39,45771,High School,771,33,329648,1
Female,43,77232,Bachelor,547,16,427636,1
Male,28,30373,Master,675,5,454696,1
Male,31,50164,High School,675,4,311135,1
Female,35,64576,High School,642,5,356348,1
Female,25,52384,Bachelor,635,11,118767,1
Female,67,54662,Bachelor,821,24,356823,1
Female,28,33901,High School,371,4,216000,0
Female,60,59952,Bachelor,734,17,431307,1
Female,51,59963,High School,416,31,45070,0
Female,19,41299,High School,727,39,346812,0
Male,35,38300,High School,730,21,410326,1
Male,29,53233,Master,751,36,224669,1
Male,20,43472,Bachelor,774,17,244142,1
Female,38,46657,High School,530,30,354295,1
Male,36,69435,Master,512,22,99900,1
Female,21,47757,Bachelor,526,14,89101,0
Female,51,69105,Master,391,10,196059,0
Female,31,63442,Bachelor,788,2,299657,1
Male,65,50534,High School,328,16,416196,0
Male,43,33571,Master,646,22,380574,1
Female,45,77565,High School,590,21,143154,0
Male,34,95467,Bachelor,792,15,497843,1
Male,37,57351,Bachelor,610,5,284288,1
Male,33,51005,Master,332,30,223099,0
Male,67,48543,Bachelor,556,9,453234,0
Female,44,60655,Bachelor,586,23,495619,0
Female,36,31684,PhD,356,36,90023,0
Male,39,39938,Master,812,15,452234,1
Male,20,72342,High School,327,24,301367,0
Male,49,55770,Bachelor,582,16,118949,1
Female,30,32467,High School,617,29,161164,0
Male,30,47100,Master,426,18,144805,1
Female,43,70511,High School,559,17,437556,0
Male,52,56079,High School,689,9,59980,1
Male,68,38149,Master,436,10,187020,1
Female,60,58442,High School,490,1,7673,0
Female,31,59057,High School,437,27,54593,1
Female,52,52812,Bachelor,528,21,44344,0
Female,37,64284,Bachelor,802,0,187987,0
Male,27,35251,Bachelor,670,7,270810,1
Female,37,35655,Bachelor,357,12,297950,0
Female,40,29944,High School,347,28,307067,0
Female,26,23543,High School,542,29,104685,0
Male,28,60929,Bachelor,428,14,301568,0
Female,33,31504,Bachelor,607,19,262352,0
Male,60,55870,Bachelor,452,15,226728,1
Male,69,54585,High School,715,1,353313,1
Female,38,62104,High School,725,30,58242,1
Male,29,60160,Bachelor,831,23,378230,1
Female,22,78771,Bachelor,452,29,319176,1
Male,59,60942,High School,842,36,481350,1
Male,19,56763,Master,431,4,412777,0
Female,33,35963,Bachelor,799,5,370355,0
Female,25,76485,Bachelor,815,29,430395,1
Male,66,60032,Bachelor,724,20,166357,1
Female,55,54369,High School,517,31,13196,0
Female,35,62228,High School,805,20,101936,1
Male,23,49127,Bachelor,517,35,143764,0
Male,48,45814,Bachelor,772,23,466038,1
Male,21,51830,Bachelor,405,28,330949,1
Female,30,54698,High School,807,3,241051,0
Male,41,35332,High School,571,18,373708,1
Female,65,47822,Bachelor,564,20,151198,0
Male,27,50043,High School,316,3,192358,0
Female,55,63666,Bachelor,336,6,392100,0
Female,62,40352,Bachelor,521,21,369936,0
Male,29,41026,Bachelor,617,32,328143,0
Male,20,60632,Bachelor,441,27,192530,1
Female,35,46624,Bachelor,533,8,40042,0
Male,65,47931,Bachelor,361,23,189506,1
Male,47,36237,High School,584,35,497793,1
Female,64,51484,High School,367,39,328128,0
Female,42,59297,Bachelor,550,3,58852,0
Male,18,40971,Bachelor,827,34,341327,1
Male,68,46728,Bachelor,735,19,276600,1
Male,23,46593,High School,447,36,104488,0
Male,64,47498,Master,363,31,198408,0
Male,54,41180,Bachelor,845,0,498377,1
Female,62,24536,High School,641,13,168214,0
Male,51,25952,Master,474,11,240389,0
Female,32,66759,Bachelor,805,4,472849,1
Male,31,50703,Master,322,31,427242,0
Male,58,65818,Bachelor,812,4,11442,1
Male,58,48873,High School,341,36,119136,0
Female,23,40833,Bachelor,428,4,276423,0
Male,58,54115,Bachelor,603,30,416827,1
Female,63,40004,High School,751,26,80706,1
Female,54,42902,High School,772,32,143250,0
Male,19,65505,High School,504,20,72604,1
Male,23,57062,Bachelor,803,17,74584,0
Male,48,49974,Bachelor,523,19,294591,1
Male,29,56649,Master,322,27,280109,1
Female,18,35813,Master,360,34,459021,0
